G4	G61	0
G4	G62	0
G4	G63	0
G4	G64	0
G4	G65	0
G4	G66	0
G4	G67	0
G4	G68	0
G4	G69	0
G4	G70	0
G4	G71	0
G4	G72	0
G4	G73	0
G4	G74	0
G4	G75	0
G4	G76	0
G4	G77	0
G4	G78	0
G4	G79	0
G4	G80	0
G4	G81	0
G4	G82	0
G4	G83	0
G4	G84	0
G4	G86	0
G4	G87	0
G4	G88	0
G4	G89	0
G4	G90	0
G4	G91	0
G4	G92	0
G4	G93	0
G4	G94	0
G4	G95	0
G4	G96	0
G4	G97	0
G4	G98	0
G4	G99	0
G4	G100	0
G5	G23	0
G5	G24	0
G5	G25	0
G5	G26	0
G5	G27	0
G5	G28	0
G5	G29	0
G5	G30	0
G5	G31	0
G5	G32	0
G5	G33	0
G5	G34	0
G5	G35	0
G5	G36	0
G5	G37	0
G5	G38	0
G5	G39	0
G5	G40	0
G5	G41	0
G5	G42	0
G5	G43	0
G5	G44	0
G5	G45	0
G5	G46	0
G5	G47	0
G5	G48	0
G5	G49	0
G5	G50	0
G5	G51	0
G5	G52	0
G5	G53	0
G5	G54	0
G5	G55	0
G5	G56	0
G5	G57	0
G5	G58	0
G5	G59	0
G5	G60	0
G5	G61	0
G5	G62	0
G5	G63	0
G5	G64	0
G5	G65	0
G5	G66	0
G5	G67	0
G5	G68	0
G5	G69	0
G5	G70	0
G5	G71	0
G5	G72	0
G5	G73	0
G5	G74	0
G5	G75	0
G5	G76	0
G5	G77	0
G5	G78	0
G5	G79	0
G5	G80	0
G5	G81	0
G5	G82	0
G5	G83	0
G5	G84	0
G5	G85	0
G5	G86	0
G5	G87	0
G5	G88	0
G5	G89	0
G5	G90	0
G5	G91	0
G5	G92	0
G5	G93	0
G5	G94	0
G5	G95	0
G5	G96	0
G5	G97	0
G5	G98	0
G5	G99	0
G5	G100	0
G6	G7	0
G6	G8	0
G6	G9	0
G6	G10	0
G6	G11	0
G6	G12	0
G6	G13	0
G6	G14	0
G6	G15	0
G6	G16	0
G6	G17	0
G6	G18	0
G6	G19	0
G6	G20	0
G6	G21	0
G6	G22	0
G6	G23	0
G6	G24	0
G6	G25	0
G6	G26	0
G6	G27	0
G6	G28	0
G6	G29	0
G6	G30	0
G6	G31	0
G6	G32	0
G6	G33	0
G6	G34	0
G6	G35	0
G6	G36	0
G6	G37	0
G6	G38	0
G6	G39	0
G6	G40	0
G6	G41	0
G6	G42	0
G6	G43	0
G6	G44	0
G6	G45	0
G6	G46	0
G6	G47	0
G6	G48	0
G6	G49	0
G6	G50	0
G6	G51	0
G6	G52	0
G6	G53	0
G6	G54	0
G6	G55	0
G6	G56	0
G6	G57	0
G6	G58	0
G6	G59	0
G6	G60	0
G6	G61	0
G6	G62	0
G6	G63	0
G6	G64	0
G6	G65	0
G6	G66	0
G6	G67	0
G6	G68	0
G6	G69	0
G6	G70	0
G6	G71	0
G6	G72	0
G6	G73	0
G6	G74	0
G6	G75	0
G6	G76	0
G6	G77	0
G6	G78	0
G6	G79	0
G6	G80	0
G6	G81	0
G6	G82	0
G6	G83	0
G6	G84	0
G6	G85	0
G6	G86	0
G6	G87	0
G6	G88	0
G6	G89	0
G6	G90	0
G6	G91	0
G6	G92	0
G6	G93	0
G6	G94	0
G6	G95	0
G6	G96	0
G6	G97	0
G6	G98	0
G6	G99	0
G6	G100	0
G7	G8	0
G7	G9	0
G7	G10	0
G7	G11	0
G7	G12	0
G7	G13	0
G7	G14	0
G7	G15	0
G7	G16	0
G7	G17	0
G7	G18	0
G7	G19	0
G7	G20	0
G7	G21	0
G7	G22	0
G7	G23	0
G7	G24	0
G7	G26	0
G7	G27	0
G7	G28	0
G7	G29	0
G7	G30	0
G7	G31	0
G7	G32	0
G7	G33	0
G7	G34	0
G7	G35	0
G7	G36	0
G7	G37	0
G7	G38	0
G7	G39	0
G7	G40	0
G7	G41	0
G7	G42	0
G7	G43	0
G7	G44	0
G7	G45	0
G7	G46	0
G7	G47	0
G7	G48	0
G7	G49	0
G7	G50	0
G7	G51	0
G7	G52	0
G7	G53	0
G7	G54	0
G7	G55	0
G7	G56	0
G7	G57	0
G7	G58	0
G7	G59	0
G7	G60	0
G7	G61	0
G7	G62	0
G7	G63	0
G7	G64	0
G7	G65	0
G7	G66	0
G7	G67	0
G7	G68	0
G7	G69	0
G7	G70	0
G7	G71	0
G7	G72	0
G7	G73	0
G7	G74	0
G7	G75	0
G7	G76	0
G7	G77	0
G7	G78	0
G7	G79	0
G7	G80	0
G7	G81	0
G7	G82	0
G7	G83	0
G7	G84	0
G7	G85	0
G7	G86	0
G7	G87	0
G7	G88	0
G7	G89	0
G7	G90	0
G7	G91	0
G7	G92	0
G7	G93	0
G7	G94	0
G7	G95	0
G7	G96	0
G7	G97	0
G7	G98	0
G7	G99	0
G7	G100	0
G8	G9	0
G8	G10	0
G8	G11	0
G8	G12	0
G8	G13	0
G8	G14	0
G8	G15	0
G8	G16	0
G8	G17	0
G8	G18	0
G8	G19	0
G8	G20	0
G8	G21	0
G8	G22	0
G8	G23	0
G8	G24	0
G8	G25	0
G8	G26	0
G8	G27	0
G8	G28	0
G8	G29	0
G8	G30	0
G8	G31	0
G8	G32	0
G8	G33	0
G8	G34	0
G8	G35	0
G8	G36	0
G8	G38	0
G8	G39	0
G8	G40	0
G8	G41	0
G8	G42	0
G8	G43	0
G8	G44	0
G8	G45	0
G8	G46	0
G8	G47	0
G8	G48	0
G8	G49	0
G8	G50	0
G8	G51	0
G8	G52	0
G8	G53	0
G8	G54	0
G8	G55	0
G8	G56	0
G8	G57	0
G8	G58	0
G8	G59	0
G8	G60	0
G8	G61	0
G8	G62	0
G8	G63	0
G8	G64	0
G8	G65	0
G8	G66	0
G8	G67	0
G8	G68	0
G8	G69	0
G8	G70	0
G8	G71	0
G8	G72	0
G8	G73	0
G8	G74	0
G8	G75	0
G8	G76	0
G8	G77	0
G8	G78	0
G8	G79	0
G8	G80	0
G8	G81	0
G8	G82	0
G8	G83	0
G8	G84	0
G8	G85	0
G8	G86	0
G8	G87	0
G8	G88	0
G8	G89	0
G8	G90	0
G8	G91	0
G8	G92	0
G8	G93	0
G8	G94	0
G8	G95	0
G8	G96	0
G8	G97	0
G8	G98	0
G8	G99	0
G8	G100	0
G9	G10	0
G9	G11	0
G9	G12	0
G9	G13	0
G9	G14	0
G9	G15	0
G9	G16	0
G9	G17	0
G9	G18	0
G9	G19	0
G9	G20	0
G9	G21	0
G9	G22	0
G9	G23	0
G9	G24	0
G9	G25	0
G9	G26	0
G9	G27	0
G9	G28	0
G9	G29	0
G9	G30	0
G9	G31	0
G9	G32	0
G9	G33	0
G9	G34	0
G9	G35	0
G9	G36	0
G9	G37	0
G9	G39	0
G9	G40	0
G9	G41	0
G9	G42	0
G9	G43	0
G9	G44	0
G9	G45	0
G9	G47	0
G9	G48	0
G9	G49	0
G9	G50	0
G9	G51	0
G9	G52	0
G9	G53	0
G9	G54	0
G9	G55	0
G9	G56	0
G9	G57	0
G9	G58	0
G9	G59	0
G9	G60	0
G9	G61	0
G9	G62	0
G9	G63	0
G9	G64	0
G9	G65	0
G9	G66	0
G9	G67	0
G9	G68	0
G9	G69	0
G9	G70	0
G9	G71	0
G9	G72	0
G9	G73	0
G9	G74	0
G9	G75	0
G9	G76	0
G9	G77	0
G9	G78	0
G9	G79	0
G9	G80	0
G9	G81	0
G9	G82	0
G9	G83	0
G9	G84	0
G9	G86	0
G9	G87	0
G9	G88	0
G9	G89	0
G9	G90	0
G9	G91	0
G9	G92	0
G9	G93	0
G9	G94	0
G9	G95	0
G9	G96	0
G9	G97	0
G9	G98	0
G9	G99	0
G9	G100	0
G10	G11	0
G10	G12	0
G10	G13	0
G10	G14	0
G10	G15	0
G10	G16	0
G10	G17	0
G10	G18	0
G10	G19	0
G10	G20	0
G10	G21	0
G10	G22	0
G10	G23	0
G10	G24	0
G10	G25	0
G10	G26	0
G10	G27	0
G10	G28	0
G10	G29	0
G10	G30	0
G10	G31	0
G10	G32	0
G10	G33	0
G10	G34	0
G10	G35	0
G10	G36	0
G10	G38	0
G10	G39	0
G10	G40	0
G10	G41	0
G10	G42	0
G10	G43	0
G10	G45	0
G10	G47	0
G10	G48	0
G10	G49	0
G10	G51	0
G10	G52	0
G10	G53	0
G10	G54	0
G10	G55	0
G10	G56	0
G10	G57	0
G10	G58	0
G10	G59	0
G10	G60	0
G10	G61	0
G10	G63	0
G10	G64	0
G10	G65	0
G10	G66	0
G10	G67	0
G10	G68	0
G10	G69	0
G10	G70	0
G10	G71	0
G10	G72	0
G10	G73	0
G10	G74	0
G10	G75	0
G10	G76	0
G10	G77	0
G10	G78	0
G10	G79	0
G10	G80	0
G10	G81	0
G10	G82	0
G10	G83	0
G10	G84	0
G10	G85	0
G10	G86	0
G10	G87	0
G10	G88	0
G10	G89	0
G10	G90	0
G10	G91	0
G10	G92	0
G10	G93	0
G10	G94	0
G10	G95	0
G10	G97	0
G10	G98	0
G10	G99	0
G11	G12	0
G11	G13	0
G11	G14	0
G11	G15	0
G11	G16	0
G11	G17	0
G11	G18	0
G11	G19	0
G11	G20	0
G11	G21	0
G11	G22	0
G11	G23	0
G11	G24	0
G11	G25	0
G11	G26	0
G11	G27	0
G11	G28	0
G11	G29	0
G11	G30	0
G11	G31	0
G11	G32	0
G11	G33	0
G11	G34	0
G11	G35	0
G11	G36	0
G11	G37	0
G11	G38	0
G11	G39	0
G11	G40	0
G11	G41	0
G11	G42	0
G11	G43	0
G11	G44	0
G11	G45	0
G11	G46	0
G11	G47	0
G11	G48	0
G11	G49	0
G11	G50	0
G11	G51	0
G11	G52	0
G11	G53	0
G11	G54	0
G11	G55	0
G11	G56	0
G11	G57	0
G11	G58	0
G11	G59	0
G11	G60	0
G11	G61	0
G11	G62	0
G11	G63	0
G11	G64	0
G11	G65	0
G11	G66	0
G11	G67	0
G11	G68	0
G11	G69	0
G11	G70	0
G11	G71	0
G11	G72	0
G11	G73	0
G11	G74	0
G11	G75	0
G11	G76	0
G11	G77	0
G11	G78	0
G11	G79	0
G11	G80	0
G11	G81	0
G11	G82	0
G11	G83	0
G11	G84	0
G11	G86	0
G11	G87	0
G11	G88	0
G11	G89	0
G11	G90	0
G11	G91	0
G11	G92	0
G11	G93	0
G11	G94	0
G11	G95	0
G11	G96	0
G11	G97	0
G11	G98	0
G11	G99	0
G11	G100	0
G12	G13	0
G12	G14	0
G12	G15	0
G12	G16	0
G12	G17	0
G12	G18	0
G12	G19	0
G12	G20	0
G12	G21	0
G12	G22	0
G12	G23	0
G12	G24	0
G12	G25	0
G12	G26	0
G12	G27	0
G12	G28	0
G12	G29	0
G12	G30	0
G12	G31	0
G12	G32	0
G12	G33	0
G12	G34	0
G12	G35	0
G12	G36	0
G12	G37	0
G12	G38	0
G12	G39	0
G12	G40	0
G12	G41	0
G12	G42	0
G12	G43	0
G12	G44	0
G12	G45	0
G12	G46	0
G12	G47	0
G12	G48	0
G12	G49	0
G12	G50	0
G12	G51	0
G12	G52	0
G12	G53	0
G12	G54	0
G12	G55	0
G12	G56	0
G12	G57	0
G12	G58	0
G12	G59	0
G12	G60	0
G12	G61	0
G12	G62	0
G12	G63	0
G12	G64	0
G12	G65	0
G12	G66	0
G12	G67	0
G12	G68	0
G12	G69	0
G12	G70	0
G12	G71	0
G12	G72	0
G12	G73	0
G12	G74	0
G12	G75	0
G12	G76	0
G12	G77	0
G12	G78	0
G12	G79	0
G12	G80	0
G12	G81	0
G12	G82	0
G12	G83	0
G12	G84	0
G12	G86	0
G12	G87	0
G12	G88	0
G12	G89	0
G12	G90	0
G12	G91	0
G12	G92	0
G12	G93	0
G12	G94	0
G12	G95	0
G12	G96	0
G12	G97	0
G12	G98	0
G12	G99	0
G12	G100	0
G13	G14	0
G13	G15	0
G13	G16	0
G13	G17	0
G13	G18	0
G13	G19	0
G13	G20	0
G13	G21	0
G13	G22	0
G13	G23	0
G13	G24	0
G13	G25	0
G13	G26	0
G13	G27	0
G13	G28	0
G13	G29	0
G13	G30	0
G13	G31	0
G13	G32	0
G13	G33	0
G13	G34	0
G13	G35	0
G13	G36	0
G13	G37	0
G13	G38	0
G13	G39	0
G13	G40	0
G13	G41	0
G13	G42	0
G13	G43	0
G13	G44	0
G13	G45	0
G13	G46	0
G13	G47	0
G13	G48	0
G13	G49	0
G13	G50	0
G13	G51	0
G13	G52	0
G13	G53	0
G13	G54	0
G13	G55	0
G13	G56	0
G13	G57	0
G13	G58	0
G13	G59	0
G13	G60	0
G13	G61	0
G13	G62	0
G13	G63	0
G13	G64	0
G13	G65	0
G13	G66	0
G13	G67	0
G13	G68	0
G13	G69	0
G13	G70	0
G13	G71	0
G13	G72	0
G13	G73	0
G13	G74	0
G13	G75	0
G13	G76	0
G13	G77	0
G13	G78	0
G13	G79	0
G13	G80	0
G13	G81	0
G13	G82	0
G13	G83	0
G13	G84	0
G13	G86	0
G13	G87	0
G13	G88	0
G13	G89	0
G13	G90	0
G13	G91	0
G13	G92	0
G13	G93	0
G13	G94	0
G13	G95	0
G13	G96	0
G13	G97	0
G13	G98	0
G13	G99	0
G13	G100	0
G14	G16	0
G14	G17	0
G14	G18	0
G14	G19	0
G14	G20	0
G14	G21	0
G14	G22	0
G14	G23	0
G14	G24	0
G14	G25	0
G14	G26	0
G14	G27	0
G14	G28	0
G14	G29	0
G14	G30	0
G14	G31	0
G14	G32	0
G14	G33	0
G14	G34	0
G14	G35	0
G14	G36	0
G14	G37	0
G14	G38	0
G14	G39	0
G14	G40	0
G14	G41	0
G14	G42	0
G14	G43	0
G14	G44	0
G14	G45	0
G14	G46	0
G14	G47	0
G14	G48	0
G14	G49	0
G14	G50	0
G14	G51	0
G14	G52	0
G14	G53	0
G14	G54	0
G14	G55	0
G14	G56	0
G14	G57	0
G14	G58	0
G14	G59	0
G14	G60	0
G14	G61	0
G14	G62	0
G14	G63	0
G14	G64	0
G14	G65	0
G14	G66	0
G14	G67	0
G14	G68	0
G14	G69	0
G14	G70	0
G14	G71	0
G14	G72	0
G14	G73	0
G14	G74	0
G14	G75	0
G14	G76	0
G14	G77	0
G14	G78	0
G14	G79	0
G14	G80	0
G14	G81	0
G14	G82	0
G14	G83	0
G14	G84	0
G14	G85	0
G14	G86	0
G14	G87	0
G14	G88	0
G14	G89	0
G14	G90	0
G14	G91	0
G14	G92	0
G14	G93	0
G14	G94	0
G14	G95	0
G14	G96	0
G14	G97	0
G14	G98	0
G14	G99	0
G14	G100	0
G15	G16	0
G15	G17	0
G15	G18	0
G15	G19	0
G15	G20	0
G15	G21	0
G15	G22	0
G15	G23	0
G15	G24	0
G15	G25	0
G15	G26	0
G15	G27	0
G15	G28	0
G15	G29	0
G15	G30	0
G15	G31	0
G15	G32	0
G15	G33	0
G15	G34	0
G15	G35	0
G15	G36	0
G15	G37	0
G15	G38	0
G15	G39	0
G15	G40	0
G15	G41	0
G15	G42	0
G15	G43	0
G15	G44	0
G15	G45	0
G15	G46	0
G15	G47	0
G15	G48	0
G15	G49	0
G15	G50	0
G15	G51	0
G15	G52	0
G15	G53	0
G15	G54	0
G15	G55	0
G15	G56	0
G15	G57	0
G15	G58	0
G15	G59	0
G15	G60	0
G15	G61	0
G15	G62	0
G15	G63	0
G15	G64	0
G15	G65	0
G15	G66	0
G15	G67	0
G15	G68	0
G15	G69	0
G15	G70	0
G15	G71	0
G15	G72	0
G15	G73	0
G15	G74	0
G15	G75	0
G15	G76	0
G15	G77	0
G15	G78	0
G15	G79	0
G15	G80	0
G15	G81	0
G15	G82	0
G15	G83	0
G15	G84	0
G15	G85	0
G15	G86	0
G15	G87	0
G15	G88	0
G15	G89	0
G15	G90	0
G15	G91	0
G15	G92	0
G15	G93	0
G15	G94	0
G15	G95	0
G15	G96	0
G15	G97	0
G15	G98	0
G15	G99	0
G15	G100	0
G16	G17	0
G16	G18	0
G16	G19	0
G16	G20	0
G16	G21	0
G16	G22	0
G16	G23	0
G16	G24	0
G16	G25	0
G16	G26	0
G16	G27	0
G16	G28	0
G16	G29	0
G16	G30	0
G16	G31	0
G16	G32	0
G16	G33	0
G16	G34	0
G16	G35	0
G16	G36	0
G16	G37	0
G16	G38	0
G16	G39	0
G16	G40	0
G16	G41	0
G16	G42	0
G16	G43	0
G16	G44	0
G16	G45	0
G16	G47	0
G16	G48	0
G16	G49	0
G16	G50	0
G16	G51	0
G16	G52	0
G16	G53	0
G16	G54	0
G16	G55	0
G16	G56	0
G16	G57	0
G16	G58	0
G16	G59	0
G16	G60	0
G16	G61	0
G16	G62	0
G16	G63	0
G16	G64	0
G16	G65	0
G16	G66	0
G16	G67	0
G16	G68	0
G16	G69	0
G16	G70	0
G16	G71	0
G16	G72	0
G16	G73	0
G16	G74	0
G16	G75	0
G16	G76	0
G16	G77	0
G16	G78	0
G16	G79	0
G16	G80	0
G16	G81	0
G16	G82	0
G16	G83	0
G16	G84	0
G16	G86	0
G16	G87	0
G16	G88	0
G16	G89	0
G16	G90	0
G16	G91	0
G16	G92	0
G16	G93	0
G16	G94	0
G16	G95	0
G16	G96	0
G16	G97	0
G16	G98	0
G16	G99	0
G16	G100	0
G17	G18	0
G17	G19	0
G17	G20	0
G17	G21	0
G17	G22	0
G17	G23	0
G17	G24	0
G17	G25	0
G17	G26	0
G17	G27	0
G17	G28	0
G17	G29	0
G17	G30	0
G17	G31	0
G17	G32	0
G17	G33	0
G17	G34	0
G17	G35	0
G17	G36	0
G17	G37	0
G17	G38	0
G17	G39	0
G17	G40	0
G17	G41	0
G17	G42	0
G17	G43	0
G17	G44	0
G17	G45	0
G17	G47	0
G17	G48	0
G17	G49	0
G17	G50	0
G17	G51	0
G17	G52	0
G17	G53	0
G17	G54	0
G17	G55	0
G17	G56	0
G17	G57	0
G17	G58	0
G17	G59	0
G17	G60	0
G17	G61	0
G17	G62	0
G17	G63	0
G17	G64	0
G17	G65	0
G17	G66	0
G17	G67	0
G17	G68	0
G17	G69	0
G17	G70	0
G17	G71	0
G17	G72	0
G17	G73	0
G17	G74	0
G17	G75	0
G17	G76	0
G17	G77	0
G17	G78	0
G17	G79	0
G17	G80	0
G17	G81	0
G17	G82	0
G17	G83	0
G17	G84	0
G17	G86	0
G17	G87	0
G17	G88	0
G17	G89	0
G17	G90	0
G17	G91	0
G17	G92	0
G17	G93	0
G17	G94	0
G17	G95	0
G17	G96	0
G17	G97	0
G17	G98	0
G17	G99	0
G17	G100	0
G18	G19	0
G18	G20	0
G18	G21	0
G18	G22	0
G18	G23	0
G18	G24	0
G18	G25	0
G18	G26	0
G18	G27	0
G18	G28	0
G18	G29	0
G18	G30	0
G18	G31	0
G18	G32	0
G18	G33	0
G18	G34	0
G18	G35	0
G18	G36	0
G18	G37	0
G18	G38	0
G18	G39	0
G18	G40	0
G18	G41	0
G18	G42	0
G18	G43	0
G18	G44	0
G18	G45	0
G18	G47	0
G18	G48	0
G18	G49	0
G18	G50	0
G18	G51	0
G18	G52	0
G18	G53	0
G18	G54	0
G18	G55	0
G18	G56	0
G18	G57	0
G18	G58	0
G18	G59	0
G18	G60	0
G18	G61	0
G18	G62	0
G18	G63	0
G18	G64	0
G18	G65	0
G18	G66	0
G18	G67	0
G18	G68	0
G18	G69	0
G18	G70	0
G18	G71	0
G18	G72	0
G18	G73	0
G18	G74	0
G18	G75	0
G18	G76	0
G18	G77	0
G18	G78	0
G18	G79	0
G18	G80	0
G18	G81	0
G18	G82	0
G18	G83	0
G18	G84	0
G18	G86	0
G18	G87	0
G18	G88	0
G18	G89	0
G18	G90	0
G18	G91	0
G18	G92	0
G18	G93	0
G18	G94	0
G18	G95	0
G18	G96	0
G18	G97	0
G18	G98	0
G18	G99	0
G18	G100	0
G19	G20	0
